,hgnc_symbol,human_ensembl_gene_id,mouse_ensembl_gene_id,mgi_symbol
40,VAV2,ENSG00000160293,ENSMUSG00000009621,Vav2
41,VCAM1,ENSG00000162692,ENSMUSG00000027962,Vcam1
42,VANGL2,ENSG00000162738,ENSMUSG00000026556,Vangl2
43,VCP,ENSG00000165280,ENSMUSG00000028452,Vcp
44,VDAC2,ENSG00000165637,ENSMUSG00000021771,Vdac2
45,VKORC1,ENSG00000167397,ENSMUSG00000096145,Vkorc1
46,VASN,ENSG00000168140,ENSMUSG00000039646,Vasn
47,VAMP5,ENSG00000168899,ENSMUSG00000073002,Vamp5
48,VGLL2,ENSG00000170162,ENSMUSG00000049641,Vgll2
49,VAT1L,ENSG00000171724,ENSMUSG00000046844,Vat1l
50,VANGL1,ENSG00000173218,ENSMUSG00000027860,Vangl1
51,VEGFB,ENSG00000173511,ENSMUSG00000024962,Vegfb
52,VCPIP1,ENSG00000175073,ENSMUSG00000045210,Vcpip1
53,UTY,ENSG00000183878,ENSMUSG00000068457,Uty
54,VMAC,ENSG00000187650,ENSMUSG00000054723,Vmac
55,VKORC1L1,ENSG00000196715,ENSMUSG00000066735,Vkorc1l1
56,VEPH1,ENSG00000197415,ENSMUSG00000027831,Veph1
57,VN1R5,ENSG00000197617,ENSMUSG00000057981,Vmn1r12
58,VN1R5,ENSG00000197617,ENSMUSG00000062546,V1ra8
59,VN1R5,ENSG00000197617,ENSMUSG00000064259,Vmn1r13
60,VN1R5,ENSG00000197617,ENSMUSG00000091013,Vmn1r1
61,VN1R5,ENSG00000197617,ENSMUSG00000115181,Vmn1r10
62,VN1R5,ENSG00000197617,ENSMUSG00000115236,Vmn1r11
63,UVRAG,ENSG00000198382,ENSMUSG00000035354,Uvrag
64,VTRNA1-1,ENSG00000199990,ENSMUSG00002074846,Vaultrc5
65,VTRNA1-2,ENSG00000202111,ENSMUSG00002074846,Vaultrc5
66,VTRNA1-3,ENSG00000202515,ENSMUSG00002074846,Vaultrc5
67,VTRNA2-2P,ENSG00000251900,ENSMUSG00002074846,Vaultrc5
68,,ENSG00000252283,ENSMUSG00002074846,Vaultrc5
69,,ENSG00000252328,ENSMUSG00002074846,Vaultrc5
70,,ENSG00000252485,ENSMUSG00002074846,Vaultrc5
71,VARS1,ENSG00000204394,ENSMUSG00000007029,Vars
72,VIT,ENSG00000205221,ENSMUSG00000024076,Vit
73,VGLL3,ENSG00000206538,ENSMUSG00000091243,Vgll3
74,VDAC1,ENSG00000213585,ENSMUSG00000020402,Vdac1
75,VAMP2,ENSG00000220205,ENSMUSG00000020894,Vamp2
76,,,ENSMUSG00000074322,Vmn1r132
77,,,ENSMUSG00000084924,Vmn1r-ps103
78,,,ENSMUSG00000091435,Vmn1r115
79,,,ENSMUSG00000091638,Vmn1r113
80,,,ENSMUSG00000092456,V1rd19
81,,,ENSMUSG00000093890,Vmn1r127
82,,,ENSMUSG00000093986,Vmn1r120
83,,,ENSMUSG00000094001,Vmn1r122
84,,,ENSMUSG00000094010,Vmn1r119
85,,,ENSMUSG00000094085,Vmn1r114
86,,,ENSMUSG00000094160,Vmn1r-ps79
87,,,ENSMUSG00000094208,Vmn1r130
88,,,ENSMUSG00000094221,Vmn1r124
89,,,ENSMUSG00000094284,Vmn1r112
90,,,ENSMUSG00000094385,Vmn1r123
91,,,ENSMUSG00000094545,Vmn1r101
92,,,ENSMUSG00000094589,Vmn1r118
93,,,ENSMUSG00000094680,Vmn1r121
94,,,ENSMUSG00000094879,Vmn1r129
95,,,ENSMUSG00000095064,Vmn1r135
96,,,ENSMUSG00000095275,Vmn1r107
97,,,ENSMUSG00000095309,Vmn1r125
98,,,ENSMUSG00000095758,Vmn1r128
99,,,ENSMUSG00000095768,Vmn1r111
100,,,ENSMUSG00000095973,Vmn1r116
101,,,ENSMUSG00000096386,Vmn1r100
102,,,ENSMUSG00000096663,Vmn1r103
103,,,ENSMUSG00000096737,Vmn1r117
104,,,ENSMUSG00000096813,Vmn1r126
105,,,ENSMUSG00000096903,Vmn1r104
106,,,ENSMUSG00000098947,V1rg10
0,VN1R5,ENSG00000197617,ENSMUSG00000048697,Vmn1r26
1,VN1R5,ENSG00000197617,ENSMUSG00000071428,Vmn1r27
2,VN1R5,ENSG00000197617,ENSMUSG00000091382,Vmn1r18
3,VN1R5,ENSG00000197617,ENSMUSG00000091734,Vmn1r29
4,VN1R5,ENSG00000197617,ENSMUSG00000093376,Vmn1r23
5,VN1R5,ENSG00000197617,ENSMUSG00000114982,Vmn1r14
6,VN1R5,ENSG00000197617,ENSMUSG00000115091,Vmn1r22
7,VN1R5,ENSG00000197617,ENSMUSG00000115199,Vmn1r15
8,VN1R5,ENSG00000197617,ENSMUSG00000115253,Vmn1r20
9,VN1R5,ENSG00000197617,ENSMUSG00000115343,Vmn1r21
10,VN1R5,ENSG00000197617,ENSMUSG00000115507,Vmn1r24
11,VN1R5,ENSG00000197617,ENSMUSG00000115644,Vmn1r17
12,VN1R5,ENSG00000197617,ENSMUSG00000115668,Vmn1r25
13,VN1R5,ENSG00000197617,ENSMUSG00000115705,Vmn1r28
14,VN1R5,ENSG00000197617,ENSMUSG00000115792,Vmn1r16
15,VN1R5,ENSG00000197617,ENSMUSG00000115799,Vmn1r19
16,VN1R4,ENSG00000228567,ENSMUSG00000045575,Vmn1r233
17,VN1R4,ENSG00000228567,ENSMUSG00000050102,Vmn1r235
18,VN1R4,ENSG00000228567,ENSMUSG00000054142,Vmn1r236
19,VN1R4,ENSG00000228567,ENSMUSG00000057203,Vmn1r234
20,VN1R4,ENSG00000228567,ENSMUSG00000058030,Vmn1r237
21,,,ENSMUSG00000035523,Vmn1r172
22,,,ENSMUSG00000042848,Vmn1r226
23,,,ENSMUSG00000043537,Vmn1r225
24,,,ENSMUSG00000045417,Vmn1r230
25,,,ENSMUSG00000046130,Vmn1r184
26,,,ENSMUSG00000046924,Vmn1r179
27,,,ENSMUSG00000046932,Vmn1r193
28,,,ENSMUSG00000050933,Vmn1r231
29,,,ENSMUSG00000057513,Vmn1r177
30,,,ENSMUSG00000060024,Vmn1r213
31,,,ENSMUSG00000060245,Vmn1r228
32,,,ENSMUSG00000061022,Vmn1r222
33,,,ENSMUSG00000061296,Vmn1r210
34,,,ENSMUSG00000061376,Vmn1r219
35,,,ENSMUSG00000061829,Vmn1r214
36,,,ENSMUSG00000062165,Vmn1r232
37,,,ENSMUSG00000062483,Vmn1r171
38,,,ENSMUSG00000062598,Vmn1r178
39,,,ENSMUSG00000063998,Vmn1r211
40,,,ENSMUSG00000067951,Vmn1r227
41,,,ENSMUSG00000069280,Vmn1r223
42,,,ENSMUSG00000069289,Vmn1r203
43,,,ENSMUSG00000069292,Vmn1r199
44,,,ENSMUSG00000069294,Vmn1r197
45,,,ENSMUSG00000069295,Vmn1r196
46,,,ENSMUSG00000069296,Vmn1r195
47,,,ENSMUSG00000069297,Vmn1r194
48,,,ENSMUSG00000069299,Vmn1r188
49,,,ENSMUSG00000071490,Vmn1r212
50,,,ENSMUSG00000071491,Vmn1r209
51,,,ENSMUSG00000071493,Vmn1r208
52,,,ENSMUSG00000074291,Vmn1r168
53,,,ENSMUSG00000074311,Vmn1r139
54,,,ENSMUSG00000082316,Vmn1r221
55,,,ENSMUSG00000090411,Vmn1r174
56,,,ENSMUSG00000090715,Vmn1r167
57,,,ENSMUSG00000091151,Vmn1r224
58,,,ENSMUSG00000091539,Vmn1r238
59,,,ENSMUSG00000091924,Vmn1r185
60,,,ENSMUSG00000092473,Vmn1r180
61,,,ENSMUSG00000093853,Vmn1r151
62,,,ENSMUSG00000094187,Vmn1r170
63,,,ENSMUSG00000094379,Vmn1r202
64,,,ENSMUSG00000094542,Vmn1r149
65,,,ENSMUSG00000094602,Vmn1r169
66,,,ENSMUSG00000094637,Vmn1r204
67,,,ENSMUSG00000094700,Vmn1r158
68,,,ENSMUSG00000094898,Vmn1r201
69,,,ENSMUSG00000094905,Vmn1r155
70,,,ENSMUSG00000094931,Vmn1r160
71,,,ENSMUSG00000094934,Vmn1r163
72,,,ENSMUSG00000095125,Vmn1r198
73,,,ENSMUSG00000095273,Vmn1r142
74,,,ENSMUSG00000095358,Vmn1r165
75,,,ENSMUSG00000095383,Vmn1r152
76,,,ENSMUSG00000095543,Vmn1r148
77,,,ENSMUSG00000095619,Vmn1r157
78,,,ENSMUSG00000095632,Vmn1r175
79,,,ENSMUSG00000095916,Vmn1r191
80,,,ENSMUSG00000095931,Vmn1r159
81,,,ENSMUSG00000095962,Vmn1r137
82,,,ENSMUSG00000096071,Vmn1r143
83,,,ENSMUSG00000096099,Vmn1r220
84,,,ENSMUSG00000096859,Vmn1r176
85,,,ENSMUSG00000097425,Vmn1r181
86,,,ENSMUSG00000099611,Vmn1r189
87,,,ENSMUSG00000099787,Vmn1r192
88,,,ENSMUSG00000099917,Vmn1r215
89,,,ENSMUSG00000100296,Vmn1r205
90,,,ENSMUSG00000101073,Vmn1r200
91,,,ENSMUSG00000101578,Vmn1r206
92,,,ENSMUSG00000115020,Vmn1r218
93,,,ENSMUSG00000115021,Vmn1r173
94,,,ENSMUSG00000115072,Vmn1r2
95,,,ENSMUSG00000115466,Vmn1r3
96,,,ENSMUSG00000115697,Vmn1r216
97,,,ENSMUSG00000115791,Vmn1r217
98,,,ENSMUSG00000116057,Vmn1r216
99,,,ENSMUSG00000117148,Vmn1r229
100,,,ENSMUSG00000118318,Vmn1r183
0,VN1R5,ENSG00000197617,ENSMUSG00000044248,Vmn1r45
1,VN1R5,ENSG00000197617,ENSMUSG00000047203,Vmn1r54
2,VN1R5,ENSG00000197617,ENSMUSG00000057592,Vmn1r48
3,VN1R5,ENSG00000197617,ENSMUSG00000057697,Vmn1r53
4,VN1R5,ENSG00000197617,ENSMUSG00000059375,Vmn1r33
5,VN1R5,ENSG00000197617,ENSMUSG00000060699,Vmn1r35
6,VN1R5,ENSG00000197617,ENSMUSG00000060724,Vmn1r47
7,VN1R5,ENSG00000197617,ENSMUSG00000060816,Vmn1r52
8,VN1R5,ENSG00000197617,ENSMUSG00000061208,Vmn1r8
9,VN1R5,ENSG00000197617,ENSMUSG00000061653,Vmn1r46
10,VN1R5,ENSG00000197617,ENSMUSG00000062818,Vmn1r51
11,VN1R5,ENSG00000197617,ENSMUSG00000062905,Vmn1r32
12,VN1R5,ENSG00000197617,ENSMUSG00000068231,Vmn1r43
13,VN1R5,ENSG00000197617,ENSMUSG00000068232,Vmn1r42
14,VN1R5,ENSG00000197617,ENSMUSG00000068234,Vmn1r44
15,VN1R5,ENSG00000197617,ENSMUSG00000071893,Vmn1r4
16,VN1R5,ENSG00000197617,ENSMUSG00000090346,Vmn1r5
17,VN1R5,ENSG00000197617,ENSMUSG00000091012,Vmn1r34
18,VN1R5,ENSG00000197617,ENSMUSG00000091541,Vmn1r9
19,VN1R5,ENSG00000197617,ENSMUSG00000093696,Vmn1r7
20,VN1R5,ENSG00000197617,ENSMUSG00000093755,Vmn1r39
21,VN1R5,ENSG00000197617,ENSMUSG00000094553,Vmn1r50
22,VN1R5,ENSG00000197617,ENSMUSG00000094586,Vmn1r41
23,VN1R5,ENSG00000197617,ENSMUSG00000095670,Vmn1r30
24,VN1R5,ENSG00000197617,ENSMUSG00000095932,Vmn1r49
25,VN1R5,ENSG00000197617,ENSMUSG00000096051,Vmn1r40
26,VN1R5,ENSG00000197617,ENSMUSG00000115170,Vmn1r38
27,VN1R5,ENSG00000197617,ENSMUSG00000115404,Vmn1r31
28,VN1R5,ENSG00000197617,ENSMUSG00000115467,Vmn1r37
29,VN1R5,ENSG00000197617,ENSMUSG00000115482,Vmn1r36
30,VN1R5,ENSG00000197617,ENSMUSG00000115701,Vmn1r6
31,,,ENSMUSG00000027824,Vmn2r1
32,,,ENSMUSG00000043066,Vmn1r66
33,,,ENSMUSG00000043308,Vmn1r75
34,,,ENSMUSG00000045340,Vmn1r70
35,,,ENSMUSG00000046716,Vmn1r67
36,,,ENSMUSG00000047031,Vmn1r68
37,,,ENSMUSG00000047655,Vmn1r74
38,,,ENSMUSG00000051687,Vmn1r73
39,,,ENSMUSG00000056910,Vmn2r107
40,,,ENSMUSG00000058132,Vmn1r82
41,,,ENSMUSG00000058631,Vmn1r63
42,,,ENSMUSG00000059206,Vmn1r71
43,,,ENSMUSG00000061602,Vmn1r78
44,,,ENSMUSG00000066803,Vmn1r84
45,,,ENSMUSG00000066804,Vmn1r83
46,,,ENSMUSG00000066850,Vmn1r65
47,,,ENSMUSG00000067010,Vmn2r10
48,,,ENSMUSG00000070621,Vmn2r-ps60
49,,,ENSMUSG00000070815,Vmn1r87
50,,,ENSMUSG00000070816,Vmn1r86
51,,,ENSMUSG00000070817,Vmn1r85
52,,,ENSMUSG00000072049,Vmn2r121
53,,,ENSMUSG00000074164,Vmn2r-ps54
54,,,ENSMUSG00000078808,Vmn1r58
55,,,ENSMUSG00000090315,Vmn2r104
56,,,ENSMUSG00000090572,Vmn2r109
57,,,ENSMUSG00000090655,Vmn2r120
58,,,ENSMUSG00000090688,Vmn2r12
59,,,ENSMUSG00000090966,Vmn2r116
60,,,ENSMUSG00000091076,Vmn2r115
61,,,ENSMUSG00000091259,Vmn2r110
62,,,ENSMUSG00000091407,Vmn2r117
63,,,ENSMUSG00000091450,Vmn2r11
64,,,ENSMUSG00000091504,Vmn2r118
65,,,ENSMUSG00000091652,Vmn1r57
66,,,ENSMUSG00000091656,Vmn2r106
67,,,ENSMUSG00000091662,Vmn1r69
68,,,ENSMUSG00000091670,Vmn2r105
69,,,ENSMUSG00000091771,Vmn2r103
70,,,ENSMUSG00000091805,Vmn2r108
71,,,ENSMUSG00000091859,Vmn2r100
72,,,ENSMUSG00000091874,Vmn1r56
73,,,ENSMUSG00000091945,Vmn2r114
74,,,ENSMUSG00000092111,Vmn2r113
75,,,ENSMUSG00000092579,Vmn1r62
76,,,ENSMUSG00000093434,Vmn2r-ps11
77,,,ENSMUSG00000094011,Vmn1r94
78,,,ENSMUSG00000094735,Vmn1r95
79,,,ENSMUSG00000094752,Vmn2r-ps129
80,,,ENSMUSG00000094892,Vmn2r101
81,,,ENSMUSG00000094921,Vmn2r112
82,,,ENSMUSG00000095093,Vmn2r111
83,,,ENSMUSG00000095201,Vmn1r91
84,,,ENSMUSG00000095430,Vmn1r72
85,,,ENSMUSG00000095629,Vmn1r89
86,,,ENSMUSG00000095864,Vmn1r77
87,,,ENSMUSG00000095961,Vmn2r102
88,,,ENSMUSG00000096164,Vmn1r93
89,,,ENSMUSG00000096735,Vmn1r79
90,,,ENSMUSG00000100586,Vmn1r90
91,,,ENSMUSG00000115027,Vmn1r81
92,,,ENSMUSG00000115267,Vmn1r76
93,,,ENSMUSG00000115744,Vmn1r80
94,,,ENSMUSG00000117744,Vmn1r59
95,,,ENSMUSG00000117853,Vmn1r88
96,,,ENSMUSG00000117863,Vmn1r61
97,,,ENSMUSG00000118215,Vmn1r55
98,,,ENSMUSG00000118298,Vmn1r60
99,,,ENSMUSG00000118388,Vmn1r64
0,VMP1,ENSG00000062716,ENSMUSG00000018171,Vmp1
1,VNN1,ENSG00000112299,ENSMUSG00000037440,Vnn1
2,VPREB3,ENSG00000128218,ENSMUSG00000000903,Vpreb3
3,VOPP1,ENSG00000154978,ENSMUSG00000037788,Vopp1
4,VPS11,ENSG00000160695,ENSMUSG00000032127,Vps11
5,VMO1,ENSG00000182853,ENSMUSG00000020830,Vmo1
6,VPS13A,ENSG00000197969,ENSMUSG00000046230,Vps13a
7,,,ENSMUSG00000000606,Vmn2r88
8,,,ENSMUSG00000020010,Vnn3
9,,,ENSMUSG00000043897,Vmn2r2
10,,,ENSMUSG00000053720,Vmn2r43
11,,,ENSMUSG00000055515,Vmn2r81
12,,,ENSMUSG00000058685,Vmn2r51
13,,,ENSMUSG00000062200,Vmn2r7
14,,,ENSMUSG00000066372,Vmn2r65
15,,,ENSMUSG00000066537,Vmn2r57
16,,,ENSMUSG00000066820,Vmn2r28
17,,,ENSMUSG00000066828,Vmn2r37
18,,,ENSMUSG00000068999,Vmn2r5
19,,,ENSMUSG00000070448,Vmn2r89
20,,,ENSMUSG00000070458,Vmn2r73
21,,,ENSMUSG00000070601,Vmn2r84
22,,,ENSMUSG00000070841,Vmn2r34
23,,,ENSMUSG00000070844,Vmn2r42
24,,,ENSMUSG00000070847,Vmn2r30
25,,,ENSMUSG00000072778,Vmn2r27
26,,,ENSMUSG00000072780,Vmn2r24
27,,,ENSMUSG00000079698,Vmn2r93
28,,,ENSMUSG00000090304,Vmn2r99
29,,,ENSMUSG00000090352,Vmn2r46
30,,,ENSMUSG00000090362,Vmn2r79
31,,,ENSMUSG00000090383,Vmn2r58
32,,,ENSMUSG00000090417,Vmn2r94
33,,,ENSMUSG00000090436,Vmn2r75
34,,,ENSMUSG00000090581,Vmn2r6
35,,,ENSMUSG00000090619,Vmn2r60
36,,,ENSMUSG00000090662,Vmn2r45
37,,,ENSMUSG00000090751,Vmn2r63
38,,,ENSMUSG00000090762,Vmn2r56
39,,,ENSMUSG00000090774,Vmn2r74
40,,,ENSMUSG00000090806,Vmn2r70
41,,,ENSMUSG00000090864,Vmn2r40
42,,,ENSMUSG00000090892,Vmn2r41
43,,,ENSMUSG00000090949,Vmn2r77
44,,,ENSMUSG00000090961,Vmn2r8
45,,,ENSMUSG00000090967,Vmn2r61
46,,,ENSMUSG00000091006,Vmn2r69
47,,,ENSMUSG00000091045,Vmn2r55
48,,,ENSMUSG00000091059,Vmn2r14
49,,,ENSMUSG00000091205,Vmn2r71
50,,,ENSMUSG00000091206,Vmn2r91
51,,,ENSMUSG00000091239,Vmn2r76
52,,,ENSMUSG00000091260,Vmn2r19
53,,,ENSMUSG00000091350,Vmn2r92
54,,,ENSMUSG00000091375,Vmn2r15
55,,,ENSMUSG00000091381,Vmn2r83
56,,,ENSMUSG00000091468,Vmn2r82
57,,,ENSMUSG00000091491,Vmn2r97
58,,,ENSMUSG00000091511,Vmn2r87
59,,,ENSMUSG00000091572,Vmn2r3
60,,,ENSMUSG00000091620,Vmn2r23
61,,,ENSMUSG00000091624,Vmn2r9
62,,,ENSMUSG00000091631,Vmn2r95
63,,,ENSMUSG00000091635,Vmn2r13
64,,,ENSMUSG00000091651,Vmn2r36
65,,,ENSMUSG00000091679,Vmn2r96
66,,,ENSMUSG00000091794,Vmn2r18
67,,,ENSMUSG00000091879,Vmn2r17
68,,,ENSMUSG00000091888,Vmn2r80
69,,,ENSMUSG00000091926,Vmn2r62
70,,,ENSMUSG00000091930,Vmn2r52
71,,,ENSMUSG00000091962,Vmn2r78
72,,,ENSMUSG00000092032,Vmn2r59
73,,,ENSMUSG00000092048,Vmn2r85
74,,,ENSMUSG00000092049,Vmn2r4
75,,,ENSMUSG00000092080,Vmn2r16
76,,,ENSMUSG00000092120,Vmn2r90
77,,,ENSMUSG00000092162,Vmn2r86
78,,,ENSMUSG00000093820,Vmn2r21
79,,,ENSMUSG00000094098,Vmn2r44
80,,,ENSMUSG00000094145,Vmn2r20
81,,,ENSMUSG00000094606,Vmn2r50
82,,,ENSMUSG00000094672,Vmn2r25
83,,,ENSMUSG00000094950,Vmn2r66
84,,,ENSMUSG00000095486,Vmn2r22
85,,,ENSMUSG00000095664,Vmn2r67
86,,,ENSMUSG00000095730,Vmn2r29
87,,,ENSMUSG00000095773,Vmn2r38
88,,,ENSMUSG00000095914,Vmn2r48
89,,,ENSMUSG00000096002,Vmn2r53
90,,,ENSMUSG00000096180,Vmn2r49
91,,,ENSMUSG00000096294,Vmn2r47
92,,,ENSMUSG00000096373,Vmn2r31
93,,,ENSMUSG00000096399,Vmn2r35
94,,,ENSMUSG00000096593,Vmn2r54
95,,,ENSMUSG00000096630,Vmn2r26
96,,,ENSMUSG00000096658,Vmn2r39
97,,,ENSMUSG00000096691,Vmn2r33
98,,,ENSMUSG00000096717,Vmn2r98
99,,,ENSMUSG00000096743,Vmn2r32
0,VPS41,ENSG00000006715,ENSMUSG00000041236,Vps41
1,VTA1,ENSG00000009844,ENSMUSG00000019868,Vta1
2,WAS,ENSG00000015285,ENSMUSG00000031165,Was
3,VSIG2,ENSG00000019102,ENSMUSG00000001943,Vsig2
4,VRK2,ENSG00000028116,ENSMUSG00000064090,Vrk2
5,WDR37,ENSG00000047056,ENSMUSG00000021147,Wdr37
6,VPS13D,ENSG00000048707,ENSMUSG00000020220,Vps13d
7,WDR3,ENSG00000065183,ENSMUSG00000033285,Wdr3
8,WDR18,ENSG00000065268,ENSMUSG00000035754,Wdr18
9,VPS35,ENSG00000069329,ENSMUSG00000031696,Vps35
10,WDR1,ENSG00000071127,ENSMUSG00000005103,Wdr1
11,WDFY1,ENSG00000085449,ENSMUSG00000073643,Wdfy1
12,WAC,ENSG00000095787,ENSMUSG00000024283,Wac
13,VTI1B,ENSG00000100568,ENSMUSG00000021124,Vti1b
14,VRK1,ENSG00000100749,ENSMUSG00000021115,Vrk1
15,VSX1,ENSG00000100987,ENSMUSG00000033080,Vsx1
16,VSIG1,ENSG00000101842,ENSMUSG00000031430,Vsig1
17,WDR13,ENSG00000101940,ENSMUSG00000031166,Wdr13
18,VPS18,ENSG00000104142,ENSMUSG00000034216,Vps18
19,VRK3,ENSG00000105053,ENSMUSG00000002205,Vrk3
20,WASL,ENSG00000106299,ENSMUSG00000029684,Wasl
21,VTN,ENSG00000109072,ENSMUSG00000017344,Vtn
22,VWA5A,ENSG00000110002,ENSMUSG00000023186,Vwa5a
23,VWF,ENSG00000110799,ENSMUSG00000001930,Vwf
24,VPS29,ENSG00000111237,ENSMUSG00000029462,Vps29
25,WASF1,ENSG00000112290,ENSMUSG00000019831,Wasf1
26,WARS2,ENSG00000116874,ENSMUSG00000004233,Wars2
27,WDR35,ENSG00000118965,ENSMUSG00000066643,Wdr35
28,VPS4B,ENSG00000119541,ENSMUSG00000009907,Vps4b
29,VSX2,ENSG00000119614,ENSMUSG00000021239,Vsx2
30,WDR11,ENSG00000120008,ENSMUSG00000042055,Wdr11
31,WBP4,ENSG00000120688,ENSMUSG00000022023,Wbp4
32,VPS26A,ENSG00000122958,ENSMUSG00000020078,Vps26a
33,WDR24,ENSG00000127580,ENSMUSG00000025737,Wdr24
34,WDFY4,ENSG00000128815,ENSMUSG00000051506,Wdfy4
35,VPS13C,ENSG00000129003,ENSMUSG00000035284,Vps13c
36,VPS25,ENSG00000131475,ENSMUSG00000078656,Vps25
37,WBP2,ENSG00000132471,ENSMUSG00000034341,Wbp2
38,VPS13B,ENSG00000132549,ENSMUSG00000037646,Vps13b
39,VPS4A,ENSG00000132612,ENSMUSG00000031913,Vps4a
40,VSTM2L,ENSG00000132821,ENSMUSG00000037843,Vstm2l
41,WASF3,ENSG00000132970,ENSMUSG00000029636,Wasf3
42,VRTN,ENSG00000133980,ENSMUSG00000071235,Vrtn
43,VTCN1,ENSG00000134258,ENSMUSG00000051076,Vtcn1
44,WDR36,ENSG00000134987,ENSMUSG00000038299,Wdr36
45,VPS36,ENSG00000136100,ENSMUSG00000031479,Vps36
46,VPS45,ENSG00000136631,ENSMUSG00000015747,Vps45
47,WDR33,ENSG00000136709,ENSMUSG00000024400,Wdr33
48,WDR38,ENSG00000136918,ENSMUSG00000035295,Wdr38
49,WDR12,ENSG00000138442,ENSMUSG00000026019,Wdr12
50,WDFY2,ENSG00000139668,ENSMUSG00000014547,Wdfy2
51,VPS33A,ENSG00000139719,ENSMUSG00000029434,Vps33a
52,VPS37B,ENSG00000139722,ENSMUSG00000066278,Vps37b
53,VPS53,ENSG00000141252,ENSMUSG00000017288,Vps53
54,WDPCP,ENSG00000143951,ENSMUSG00000020319,Wdpcp
55,VPS54,ENSG00000143952,ENSMUSG00000020128,Vps54
56,VWA5B2,ENSG00000145198,ENSMUSG00000046613,Vwa5b2
57,WDR31,ENSG00000148225,ENSMUSG00000028391,Wdr31
58,WDR17,ENSG00000150627,ENSMUSG00000039375,Wdr17
59,VPS26B,ENSG00000151502,ENSMUSG00000031988,Vps26b
60,VTI1A,ENSG00000151532,ENSMUSG00000024983,Vti1a
61,VSIG4,ENSG00000155659,ENSMUSG00000044206,Vsig4
62,VPS37A,ENSG00000155975,ENSMUSG00000031600,Vps37a
63,VPS8,ENSG00000156931,ENSMUSG00000033653,Vps8
64,WDR19,ENSG00000157796,ENSMUSG00000037890,Wdr19
65,WASF2,ENSG00000158195,ENSMUSG00000028868,Wasf2
66,VWA5B1,ENSG00000158816,ENSMUSG00000028753,Vwa5b1
67,WDR4,ENSG00000160193,ENSMUSG00000024037,Wdr4
68,VPS28,ENSG00000160948,ENSMUSG00000115987,Vps28
69,WDR26,ENSG00000162923,ENSMUSG00000038733,Wdr26
70,VSNL1,ENSG00000163032,ENSMUSG00000054459,Vsnl1
71,VPS72,ENSG00000163159,ENSMUSG00000008958,Vps72
72,WDFY3,ENSG00000163625,ENSMUSG00000043940,Wdfy3
73,WDR43,ENSG00000163811,ENSMUSG00000041057,Wdr43
74,WDR41,ENSG00000164253,ENSMUSG00000042015,Wdr41
75,VWA2,ENSG00000165816,ENSMUSG00000025082,Vwa2
76,VPS39,ENSG00000166887,ENSMUSG00000027291,Vps39
77,VPS37C,ENSG00000167987,ENSMUSG00000048832,Vps37c
78,VWCE,ENSG00000167992,ENSMUSG00000043789,Vwce
79,VSTM2A,ENSG00000170419,ENSMUSG00000048834,Vstm2a
80,VWC2L,ENSG00000174453,ENSMUSG00000045648,Vwc2l
81,VWA3A,ENSG00000175267,ENSMUSG00000030889,Vwa3a
82,VPS37D,ENSG00000176428,ENSMUSG00000043614,Vps37d
83,WDR25,ENSG00000176473,ENSMUSG00000040877,Wdr25
84,VSIG10,ENSG00000176834,ENSMUSG00000066894,Vsig10
85,VWA1,ENSG00000179403,ENSMUSG00000042116,Vwa1
86,WBP2NL,ENSG00000183066,ENSMUSG00000022455,Wbp2nl
87,VPS33B,ENSG00000184056,ENSMUSG00000030534,Vps33b
88,WDR27,ENSG00000184465,ENSMUSG00000046991,Wdr27
89,VSTM2B,ENSG00000187135,ENSMUSG00000039257,Vstm2b
90,VWC2,ENSG00000188730,ENSMUSG00000050830,Vwc2
91,WDHD1,ENSG00000198554,ENSMUSG00000037572,Wdhd1
92,VPS16,ENSG00000215305,ENSMUSG00000027411,Vps16
93,VPS52,ENSG00000223501,ENSMUSG00000024319,Vps52
94,WBP1,ENSG00000239779,ENSMUSG00000030035,Wbp1
95,VSIG8,ENSG00000243284,ENSMUSG00000049598,Vsig8
96,,,ENSMUSG00000000381,Wap
97,,,ENSMUSG00000030216,Wbp11
98,,,ENSMUSG00000054909,Wbscr25
99,,,ENSMUSG00000079679,Vwde
0,WNT16,ENSG00000002745,ENSMUSG00000029671,Wnt16
1,WDR54,ENSG00000005448,ENSMUSG00000030032,Wdr54
2,WIZ,ENSG00000011451,ENSMUSG00000024050,Wiz
3,WNK1,ENSG00000060237,ENSMUSG00000045962,Wnk1
4,WNT8A,ENSG00000061492,ENSMUSG00000012282,Wnt8a
5,WIPI1,ENSG00000070540,ENSMUSG00000041895,Wipi1
6,WSCD2,ENSG00000075035,ENSMUSG00000063430,Wscd2
7,WNT8B,ENSG00000075290,ENSMUSG00000036961,Wnt8b
8,WDR62,ENSG00000075702,ENSMUSG00000037020,Wdr62
9,WDR70,ENSG00000082068,ENSMUSG00000039828,Wdr70
10,WDR47,ENSG00000085433,ENSMUSG00000040389,Wdr47
11,WNT11,ENSG00000085741,ENSMUSG00000015957,Wnt11
12,WDR7,ENSG00000091157,ENSMUSG00000040560,Wdr7
13,WDR76,ENSG00000092470,ENSMUSG00000027242,Wdr76
14,WHRN,ENSG00000095397,ENSMUSG00000039137,Whrn
15,WFDC2,ENSG00000101443,ENSMUSG00000017723,Wfdc2
